epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.36023393273353577,0.0010000000474974513,1.7567967176437378,0.360094279050827,0.2436305731534958,2.3699753284454346,0.18891949951648712
1,0.6103801131248474,0.0010000000474974513,1.1097195148468018,0.6125815510749817,0.6926751732826233,0.8298854827880859,0.7012059092521667
2,0.696052610874176,0.0010000000474974513,0.8508872389793396,0.6981444954872131,0.7643312215805054,0.6945379376411438,0.7638310194015503
3,0.730701744556427,0.0010000000474974513,0.723687469959259,0.7328922152519226,0.7054139971733093,0.76822829246521,0.7134569883346558
4,0.761403501033783,0.0010000000474974513,0.6469767093658447,0.762901246547699,0.8009554147720337,0.5494186878204346,0.7981477379798889
5,0.7711988091468811,0.0010000000474974513,0.6064335107803345,0.7726700901985168,0.8136942386627197,0.5274039506912231,0.8165827989578247
6,0.7909356951713562,0.0010000000474974513,0.5679882168769836,0.7925615906715393,0.808917224407196,0.5114160776138306,0.8087400794029236
7,0.8011695742607117,0.0010000000474974513,0.5350329875946045,0.8023052215576172,0.8009554147720337,0.5324071645736694,0.8030890226364136
8,0.8159356713294983,0.0010000000474974513,0.49473363161087036,0.8167141675949097,0.831210196018219,0.44122475385665894,0.8301016092300415
9,0.8314327597618103,0.0010000000474974513,0.46434998512268066,0.8322795033454895,0.8041401505470276,0.536899745464325,0.8060904741287231
10,0.8384503126144409,0.0010000000474974513,0.4423542618751526,0.8392869234085083,0.7229299545288086,0.9350106716156006,0.7214850187301636
11,0.8447368144989014,0.0010000000474974513,0.4185855984687805,0.8454793095588684,0.7834395170211792,0.6860452890396118,0.787542462348938
12,0.8529239892959595,0.0010000000474974513,0.39241302013397217,0.8534247279167175,0.8057324886322021,0.5429887175559998,0.8065682649612427
13,0.8624268770217896,0.0010000000474974513,0.3714919984340668,0.8631699681282043,0.7738853693008423,0.6928425431251526,0.7827101945877075
14,0.8817251324653625,0.0005000000237487257,0.32130905985832214,0.8821101784706116,0.8710191249847412,0.35047486424446106,0.8715391159057617
