epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.339525431394577,0.0010000000474974513,1.8365700244903564,0.33806711435317993,0.2866241931915283,2.12493896484375,0.1849454790353775
1,0.5399625301361084,0.0010000000474974513,1.2699519395828247,0.5401097536087036,0.6783439517021179,0.9233971834182739,0.6922122240066528
2,0.6270684003829956,0.0010000000474974513,1.0323548316955566,0.6272106170654297,0.675159215927124,0.9275867342948914,0.6898708343505859
3,0.6770215630531311,0.0010000000474974513,0.9020712375640869,0.6769501566886902,0.7181528806686401,0.7927210927009583,0.7328236699104309
4,0.6906025409698486,0.0010000000474974513,0.8268162608146667,0.690721869468689,0.7531847357749939,0.6865531802177429,0.7531156539916992
5,0.7180768251419067,0.0010000000474974513,0.7658689022064209,0.7179888486862183,0.7181528806686401,0.6975476741790771,0.7329443693161011
6,0.7453949451446533,0.0010000000474974513,0.7072491645812988,0.7452665567398071,0.7308917045593262,0.760830819606781,0.7516889572143555
7,0.751951277256012,0.0010000000474974513,0.6672748923301697,0.7519058585166931,0.762738823890686,0.6492921710014343,0.7653493881225586
8,0.769434928894043,0.0010000000474974513,0.6342085003852844,0.7693557739257812,0.7675158977508545,0.6145661473274231,0.7758134007453918
9,0.7817670702934265,0.0010000000474974513,0.5933797955513,0.7816545367240906,0.7388535141944885,0.7631998062133789,0.7524294257164001
10,0.7891039848327637,0.0010000000474974513,0.5653918385505676,0.7888800501823425,0.6783439517021179,0.9184129238128662,0.698776364326477
11,0.802841067314148,0.0010000000474974513,0.524587094783783,0.8026047945022583,0.75,0.6962709426879883,0.7653781175613403
12,0.802841067314148,0.0010000000474974513,0.5219845771789551,0.802800178527832,0.808917224407196,0.5212737917900085,0.8116593956947327
13,0.8206369280815125,0.0010000000474974513,0.4839589297771454,0.8207215070724487,0.7165604829788208,0.8304152488708496,0.7306743264198303
14,0.8264127373695374,0.0010000000474974513,0.4656599164009094,0.826517641544342,0.7691082954406738,0.6920583248138428,0.7747712135314941
15,0.8343740105628967,0.0010000000474974513,0.44703832268714905,0.8343186974525452,0.7929936051368713,0.5997359156608582,0.7949458956718445
16,0.8488916754722595,0.0010000000474974513,0.40484297275543213,0.8489239811897278,0.7914012670516968,0.6285991668701172,0.7927345037460327
17,0.8604433536529541,0.0010000000474974513,0.3853304088115692,0.8605024218559265,0.7515923380851746,0.8565926551818848,0.756658673286438
18,0.8807368278503418,0.0005000000237487257,0.3286965489387512,0.8808510899543762,0.8152866363525391,0.5816020369529724,0.8180150389671326
19,0.8868248462677002,0.0005000000237487257,0.3115890920162201,0.8868908286094666,0.8264331221580505,0.5565367341041565,0.8284327387809753
20,0.9004058837890625,0.0005000000237487257,0.2782065272331238,0.9004603624343872,0.824840784072876,0.58620685338974,0.8265061974525452
21,0.901342511177063,0.0005000000237487257,0.27540069818496704,0.9013761878013611,0.8328025341033936,0.640988290309906,0.833780825138092
22,0.9074305295944214,0.0005000000237487257,0.25447702407836914,0.9075029492378235,0.8057324886322021,0.9401954412460327,0.8104772567749023
23,0.9110209345817566,0.0005000000237487257,0.24233613908290863,0.9110935926437378,0.8041401505470276,0.6572598218917847,0.8056764006614685
24,0.9230409264564514,0.0005000000237487257,0.219842329621315,0.9231206178665161,0.8041401505470276,0.761551022529602,0.8056451082229614
25,0.9242897033691406,0.0005000000237487257,0.21160675585269928,0.9243783354759216,0.8057324886322021,0.8115235567092896,0.8091162443161011
26,0.9238213896751404,0.0005000000237487257,0.21010783314704895,0.9238897562026978,0.7802547812461853,1.053459882736206,0.7831386923789978
27,0.9377146363258362,0.0002500000118743628,0.17512081563472748,0.9377562403678894,0.8200637102127075,0.779492199420929,0.8216727375984192
28,0.9463003277778625,0.0002500000118743628,0.15983694791793823,0.9463176727294922,0.8041401505470276,0.9405129551887512,0.8072701096534729
29,0.9475491642951965,0.0002500000118743628,0.14828281104564667,0.9475997090339661,0.8073248267173767,0.8504369258880615,0.8087494969367981
30,0.950983464717865,0.0002500000118743628,0.14276234805583954,0.9510078430175781,0.8280254602432251,0.7592241764068604,0.82896488904953
31,0.9541054964065552,0.0002500000118743628,0.1401825249195099,0.9541447758674622,0.8009554147720337,0.8335198163986206,0.8027240633964539
32,0.9550421237945557,0.0001250000059371814,0.133935809135437,0.9550209045410156,0.824840784072876,0.7631107568740845,0.8257187604904175
33,0.9591008424758911,0.0001250000059371814,0.11929216235876083,0.9591226577758789,0.8168789744377136,0.8726028203964233,0.8189967274665833
