epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.3320324718952179,0.0010000000474974513,1.8499648571014404,0.3304910361766815,0.19745223224163055,2.189608097076416,0.10497309267520905
1,0.5410552620887756,0.0010000000474974513,1.2697619199752808,0.541288435459137,0.6321656107902527,0.9947238564491272,0.6453434824943542
2,0.6422104239463806,0.0010000000474974513,1.000766396522522,0.6414864659309387,0.7149681448936462,0.73222416639328,0.7222312092781067
3,0.6734311580657959,0.0010000000474974513,0.879454493522644,0.6731100082397461,0.7691082954406738,0.6530293226242065,0.7748367190361023
4,0.6959100961685181,0.0010000000474974513,0.7982162237167358,0.6955195665359497,0.7754777073860168,0.6103220582008362,0.7766842842102051
5,0.7183890342712402,0.0010000000474974513,0.7428887486457825,0.718013346195221,0.6608280539512634,0.9692243933677673,0.663334310054779
6,0.7379019856452942,0.0010000000474974513,0.6937368512153625,0.7375752329826355,0.7802547812461853,0.5821104645729065,0.7875745892524719
7,0.7522634863853455,0.0010000000474974513,0.668057382106781,0.7520661950111389,0.7882165312767029,0.5480564832687378,0.7951732277870178
8,0.7630346417427063,0.0010000000474974513,0.6356996893882751,0.7627099752426147,0.7659235596656799,0.6847535371780396,0.7748422622680664
9,0.7741180062294006,0.0010000000474974513,0.6090666055679321,0.7738317847251892,0.8025477528572083,0.540428638458252,0.8064524531364441
10,0.7898845076560974,0.0010000000474974513,0.5659731030464172,0.7896125912666321,0.8121019005775452,0.5149825811386108,0.8121442198753357
11,0.7965969443321228,0.0010000000474974513,0.5434476733207703,0.7962666749954224,0.808917224407196,0.5142962336540222,0.8137761354446411
12,0.8058070540428162,0.0010000000474974513,0.5208842158317566,0.8057383298873901,0.7977706789970398,0.6017875671386719,0.799448549747467
13,0.8167343139648438,0.0010000000474974513,0.4885997474193573,0.8165645599365234,0.7786624431610107,0.629380464553833,0.7879018783569336
14,0.8259444236755371,0.0010000000474974513,0.4673074185848236,0.8257541060447693,0.8121019005775452,0.528214693069458,0.816843569278717
15,0.83156418800354,0.0010000000474974513,0.4470556080341339,0.8313986659049988,0.8168789744377136,0.5251598954200745,0.8176072239875793
16,0.850452721118927,0.0010000000474974513,0.41376426815986633,0.8504186272621155,0.7945860028266907,0.599614679813385,0.7984124422073364
17,0.8521698117256165,0.0010000000474974513,0.40118607878685,0.8521974682807922,0.7914012670516968,0.671942949295044,0.7919435501098633
18,0.8576334714889526,0.0010000000474974513,0.37943583726882935,0.8577224612236023,0.8152866363525391,0.5383791327476501,0.816409170627594
19,0.8730877041816711,0.0010000000474974513,0.3552723228931427,0.8732063174247742,0.7786624431610107,0.6600995659828186,0.7830889821052551
20,0.8755853772163391,0.0010000000474974513,0.33703967928886414,0.8756152391433716,0.8232483863830566,0.5230807065963745,0.8249642252922058
21,0.8874492645263672,0.0010000000474974513,0.30441585183143616,0.8874417543411255,0.824840784072876,0.5473315715789795,0.8260266184806824
22,0.8883858919143677,0.0010000000474974513,0.31250980496406555,0.8884258270263672,0.837579607963562,0.5153688192367554,0.8396111726760864
23,0.8946300148963928,0.0010000000474974513,0.28134685754776,0.894561231136322,0.8168789744377136,0.6815846562385559,0.8176806569099426
24,0.9074305295944214,0.0010000000474974513,0.25304660201072693,0.9074366688728333,0.8328025341033936,0.5677772760391235,0.8328515887260437
25,0.9071183204650879,0.0010000000474974513,0.252079576253891,0.9071367979049683,0.7929936051368713,0.6860502362251282,0.7944804430007935
26,0.9102404117584229,0.0010000000474974513,0.24110864102840424,0.9102763533592224,0.8121019005775452,0.6704534292221069,0.8135407567024231
27,0.9141429662704468,0.0010000000474974513,0.23615673184394836,0.9141825437545776,0.7898089289665222,0.7807163000106812,0.7917037010192871
