epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.34733062982559204,0.0010000000474974513,1.8317440748214722,0.3459078371524811,0.3742038309574127,2.0492613315582275,0.29687413573265076
1,0.5555729269981384,0.0010000000474974513,1.2414298057556152,0.556550920009613,0.6321656107902527,0.9946950078010559,0.6500363945960999
2,0.6219169497489929,0.0010000000474974513,1.0333640575408936,0.6222028732299805,0.6401273608207703,0.9568873047828674,0.6658795475959778
3,0.663284420967102,0.0010000000474974513,0.9205840826034546,0.6631445288658142,0.7308917045593262,0.7668595314025879,0.7402123212814331
4,0.6970028281211853,0.0010000000474974513,0.8355990052223206,0.6968104243278503,0.737261176109314,0.7545521855354309,0.7431647181510925
5,0.7127692699432373,0.0010000000474974513,0.7735674381256104,0.7125415205955505,0.756369411945343,0.6454092860221863,0.7697280645370483
6,0.7363409399986267,0.0010000000474974513,0.7189350724220276,0.7360616326332092,0.6815286874771118,1.0264596939086914,0.7140606641769409
7,0.7418045401573181,0.0010000000474974513,0.6907287836074829,0.7417116165161133,0.7802547812461853,0.5706104636192322,0.7822120785713196
8,0.7569466233253479,0.0010000000474974513,0.6454154253005981,0.7567480206489563,0.756369411945343,0.6490090489387512,0.7656424641609192
9,0.7724008560180664,0.0010000000474974513,0.6220282316207886,0.772253155708313,0.7754777073860168,0.615082323551178,0.7778371572494507
10,0.7791133522987366,0.0010000000474974513,0.5893198251724243,0.7791579365730286,0.7898089289665222,0.6075888276100159,0.7911663055419922
11,0.797065258026123,0.0010000000474974513,0.5507116317749023,0.7970691323280334,0.8009554147720337,0.538191556930542,0.8015419244766235
12,0.8014361262321472,0.0010000000474974513,0.5315597057342529,0.8013797402381897,0.7961783409118652,0.6055466532707214,0.8031919598579407
13,0.8073680996894836,0.0010000000474974513,0.5151244401931763,0.8073149919509888,0.7818471193313599,0.606344997882843,0.7873489260673523
14,0.8267249464988708,0.0010000000474974513,0.4736658036708832,0.826799213886261,0.7977706789970398,0.6063721776008606,0.8014344573020935
15,0.8314080834388733,0.0010000000474974513,0.4513669013977051,0.8315768837928772,0.7707006335258484,0.6368388533592224,0.7811329960823059
16,0.8381205201148987,0.0010000000474974513,0.438883900642395,0.8381713628768921,0.7914012670516968,0.6010359525680542,0.7925958633422852
17,0.8459256887435913,0.0010000000474974513,0.4218921363353729,0.8459421992301941,0.808917224407196,0.566429078578949,0.8142951130867004
18,0.866219162940979,0.0010000000474974513,0.3667099177837372,0.8662804365158081,0.7929936051368713,0.686873733997345,0.798528790473938
