epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.3698830306529999,0.0010000000474974513,1.7517979145050049,0.36784908175468445,0.2707006335258484,2.2482988834381104,0.21254563331604004
1,0.6122807264328003,0.0010000000474974513,1.0886554718017578,0.6158782243728638,0.6433120965957642,0.9643696546554565,0.6536178588867188
2,0.6983917951583862,0.0010000000474974513,0.8338488936424255,0.7009045481681824,0.6958598494529724,0.7793725728988647,0.7055808305740356
3,0.7359648942947388,0.0010000000474974513,0.7236915826797485,0.7378917932510376,0.7229299545288086,0.7404334545135498,0.7382637858390808
4,0.7622807025909424,0.0010000000474974513,0.6487104296684265,0.7640687227249146,0.8057324886322021,0.5297812223434448,0.811240553855896
5,0.7814327478408813,0.0010000000474974513,0.5873847007751465,0.7826443910598755,0.7818471193313599,0.5754098892211914,0.7867774367332458
6,0.7934210300445557,0.0010000000474974513,0.5559852719306946,0.794558048248291,0.8343949317932129,0.45040762424468994,0.8348884582519531
7,0.8051169514656067,0.0010000000474974513,0.5208221673965454,0.8061514496803284,0.8487260937690735,0.4082135856151581,0.8490291833877563
8,0.8207602500915527,0.0010000000474974513,0.48879098892211914,0.8218548893928528,0.8105095624923706,0.508765697479248,0.8196851015090942
9,0.8346491456031799,0.0010000000474974513,0.45159339904785156,0.8353513479232788,0.7547770738601685,0.6641396880149841,0.7682034373283386
10,0.8375731110572815,0.0010000000474974513,0.4308614432811737,0.8384396433830261,0.7882165312767029,0.5381262302398682,0.7920413613319397
11,0.8488304018974304,0.0010000000474974513,0.39954012632369995,0.8496891856193542,0.7882165312767029,0.6604429483413696,0.7950412034988403
12,0.8612573146820068,0.0010000000474974513,0.37600335478782654,0.8620004057884216,0.8550955653190613,0.36785614490509033,0.8587574362754822
13,0.8583333492279053,0.0010000000474974513,0.36709538102149963,0.859320342540741,0.808917224407196,0.5272915363311768,0.8164097666740417
14,0.8811403512954712,0.0010000000474974513,0.3325043022632599,0.8819270730018616,0.8471337556838989,0.37846505641937256,0.8484532237052917
15,0.8824561238288879,0.0010000000474974513,0.3259141445159912,0.8830208778381348,0.8232483863830566,0.5398923754692078,0.8293229937553406
16,0.890350878238678,0.0010000000474974513,0.30728912353515625,0.8908609747886658,0.8694267272949219,0.3989754915237427,0.8697715401649475
17,0.898099422454834,0.0010000000474974513,0.2799520790576935,0.8985451459884644,0.8487260937690735,0.49656856060028076,0.8511152267456055
18,0.9076023101806641,0.0010000000474974513,0.25377124547958374,0.9080877900123596,0.8184713125228882,0.5412417650222778,0.8259119391441345
19,0.9070175290107727,0.0010000000474974513,0.2537858486175537,0.907250702381134,0.8630573153495789,0.3439996838569641,0.8637609481811523
20,0.9159356951713562,0.0010000000474974513,0.23503895103931427,0.9164724349975586,0.8455414175987244,0.38169795274734497,0.8460311889648438
21,0.9181286692619324,0.0010000000474974513,0.223084956407547,0.9185003638267517,0.8550955653190613,0.462550550699234,0.857542872428894
22,0.9342105388641357,0.0005000000237487257,0.18029466271400452,0.9345734715461731,0.8694267272949219,0.38818272948265076,0.8717021942138672
23,0.9494152069091797,0.0005000000237487257,0.14491745829582214,0.9494273066520691,0.8837579488754272,0.3303287923336029,0.8840497136116028
24,0.9507309794425964,0.0005000000237487257,0.13936419785022736,0.9510294198989868,0.8598726391792297,0.46144720911979675,0.8619574308395386
25,0.9590643048286438,0.0005000000237487257,0.12161598354578018,0.9593544602394104,0.8901273608207703,0.3617122769355774,0.8915801644325256
26,0.9564327597618103,0.0005000000237487257,0.11941270530223846,0.9564974904060364,0.8757961988449097,0.4003455638885498,0.8761946558952332
27,0.9616959095001221,0.0005000000237487257,0.11298732459545135,0.9619199633598328,0.8694267272949219,0.3757622241973877,0.8717871904373169
28,0.9624269008636475,0.0005000000237487257,0.10837582498788834,0.9625908732414246,0.8710191249847412,0.3849317133426666,0.8710785508155823
29,0.969005823135376,0.0005000000237487257,0.09643729776144028,0.9691769480705261,0.8726114630699158,0.4195011258125305,0.8733946681022644
30,0.9671052694320679,0.0005000000237487257,0.1022578626871109,0.9673191905021667,0.8853503465652466,0.35703516006469727,0.8858540654182434
31,0.9745613932609558,0.0002500000118743628,0.07653811573982239,0.9746019244194031,0.8949044346809387,0.35525861382484436,0.8968909382820129
32,0.9779239892959595,0.0002500000118743628,0.07062073796987534,0.9780938029289246,0.8678343892097473,0.4023861885070801,0.8683739304542542
33,0.9783625602722168,0.0002500000118743628,0.06608373671770096,0.9784134030342102,0.8853503465652466,0.3867013454437256,0.8878990411758423
34,0.9763157963752747,0.0002500000118743628,0.06817609816789627,0.9764299392700195,0.8964968323707581,0.388428270816803,0.8983640670776367
35,0.9793859720230103,0.0002500000118743628,0.06287425756454468,0.9794476628303528,0.8821656107902527,0.3934759795665741,0.8841940760612488
36,0.9826023578643799,0.0002500000118743628,0.05558145418763161,0.9827000498771667,0.8821656107902527,0.3885970711708069,0.8824385404586792
37,0.9840643405914307,0.0002500000118743628,0.053367335349321365,0.9840477705001831,0.8773885369300842,0.41588252782821655,0.8796025514602661
38,0.9818713665008545,0.0002500000118743628,0.05292699113488197,0.9819580912590027,0.8933120965957642,0.34411802887916565,0.8956974148750305
39,0.9866958856582642,0.0002500000118743628,0.044167306274175644,0.9867314100265503,0.8933120965957642,0.3837905824184418,0.8943180441856384
40,0.984649121761322,0.0001250000059371814,0.049940239638090134,0.9846741557121277,0.8837579488754272,0.3995719254016876,0.8848568201065063
41,0.9875730872154236,0.0001250000059371814,0.04280763119459152,0.9877089262008667,0.8949044346809387,0.35646650195121765,0.8970310091972351
42,0.9864035248756409,0.0001250000059371814,0.04322146624326706,0.9863995909690857,0.8885350227355957,0.4058001637458801,0.8901338577270508
43,0.9894737005233765,0.0001250000059371814,0.03633708134293556,0.9894846677780151,0.9044585824012756,0.3626306653022766,0.9061018228530884
44,0.9877192974090576,0.0001250000059371814,0.0388040766119957,0.9877970814704895,0.8869426846504211,0.4562491774559021,0.887677788734436
45,0.988596498966217,0.0001250000059371814,0.039211876690387726,0.9886425733566284,0.8853503465652466,0.4090259373188019,0.8877838253974915
