epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.35310646891593933,0.0010000000474974513,1.798811912536621,0.35144558548927307,0.3248407542705536,1.858970284461975,0.2164262980222702
1,0.5638464093208313,0.0010000000474974513,1.211262583732605,0.5649377107620239,0.6433120965957642,0.9235268235206604,0.6623707413673401
2,0.6378394961357117,0.0010000000474974513,1.0111349821090698,0.6379536390304565,0.7085987329483032,0.7774885892868042,0.7220067381858826
3,0.6721823215484619,0.0010000000474974513,0.887134850025177,0.6722250580787659,0.7054139971733093,0.7565492987632751,0.7310499548912048
4,0.7038713693618774,0.0010000000474974513,0.8021507263183594,0.7036594748497009,0.6417197585105896,1.0216493606567383,0.6780492067337036
5,0.7241648435592651,0.0010000000474974513,0.754501461982727,0.7238898873329163,0.6735668778419495,0.9041848182678223,0.7105687260627747
6,0.7455510497093201,0.0010000000474974513,0.693600594997406,0.7453404664993286,0.7484076619148254,0.6917314529418945,0.7649379968643188
7,0.7588198781013489,0.0010000000474974513,0.6528163552284241,0.7586698532104492,0.7308917045593262,0.7834939956665039,0.759755551815033
8,0.7728691697120667,0.0010000000474974513,0.6239795088768005,0.7727450728416443,0.7547770738601685,0.698310136795044,0.7742308974266052
9,0.7777084112167358,0.0010000000474974513,0.589347779750824,0.7776047587394714,0.6894904375076294,1.0078222751617432,0.7035817503929138
10,0.7844208478927612,0.0010000000474974513,0.5806785821914673,0.7841969728469849,0.772292971611023,0.6977478265762329,0.7775645852088928
11,0.8048704266548157,0.0010000000474974513,0.5333716869354248,0.8049158453941345,0.7914012670516968,0.6130383014678955,0.7974610924720764
12,0.8086169362068176,0.0010000000474974513,0.5195611119270325,0.8085116744041443,0.7977706789970398,0.5993300676345825,0.8044112324714661
13,0.8257883191108704,0.0010000000474974513,0.48621439933776855,0.825810432434082,0.8009554147720337,0.575982928276062,0.8063563108444214
14,0.8307836651802063,0.0010000000474974513,0.46858784556388855,0.8308210372924805,0.8200637102127075,0.6030235290527344,0.8231655955314636
15,0.8429597020149231,0.0010000000474974513,0.43401750922203064,0.8430238366127014,0.8057324886322021,0.6534795761108398,0.8072715401649475
16,0.8496721982955933,0.0010000000474974513,0.42222797870635986,0.8496004939079285,0.7420381903648376,0.9058309197425842,0.7485265731811523
17,0.8570090532302856,0.0010000000474974513,0.39021748304367065,0.8569917678833008,0.7929936051368713,0.689750075340271,0.798698365688324
18,0.8669996857643127,0.0010000000474974513,0.3631586730480194,0.8669665455818176,0.8152866363525391,0.5991837978363037,0.8202757239341736
19,0.8757414817810059,0.0010000000474974513,0.34127041697502136,0.8757087588310242,0.8105095624923706,0.7607702612876892,0.8128095865249634
20,0.8930689692497253,0.0005000000237487257,0.2917976975440979,0.8930457830429077,0.8200637102127075,0.6974954009056091,0.8236603140830994
21,0.8990009427070618,0.0005000000237487257,0.2733376622200012,0.8989948630332947,0.7850318551063538,0.8551144003868103,0.7962550520896912
22,0.9135185480117798,0.0005000000237487257,0.23912042379379272,0.9135221242904663,0.831210196018219,0.6861863136291504,0.8329993486404419
23,0.9166406393051147,0.0005000000237487257,0.2295234352350235,0.9167081713676453,0.8105095624923706,0.6586099863052368,0.8143280744552612
24,0.9242897033691406,0.0005000000237487257,0.2147430032491684,0.9243778586387634,0.7929936051368713,0.7261057496070862,0.7978239059448242
25,0.9328754544258118,0.0005000000237487257,0.19264718890190125,0.9328851699829102,0.8232483863830566,0.6886205077171326,0.8260721564292908
26,0.9361535906791687,0.0005000000237487257,0.18446621298789978,0.9362683892250061,0.831210196018219,0.7176107168197632,0.8339118361473083
27,0.9400562047958374,0.0005000000237487257,0.17024843394756317,0.9401021599769592,0.808917224407196,0.644573450088501,0.812178909778595
28,0.9414611458778381,0.0005000000237487257,0.1706327646970749,0.9414821267127991,0.8280254602432251,0.8667328357696533,0.8311271667480469
29,0.9455198049545288,0.0005000000237487257,0.15327580273151398,0.945514976978302,0.8168789744377136,0.6803585290908813,0.8217964172363281
30,0.948485791683197,0.0005000000237487257,0.14952914416790009,0.9484981894493103,0.8216560482978821,0.8003354072570801,0.8248423337936401
31,0.947236955165863,0.0005000000237487257,0.14960169792175293,0.9472671151161194,0.8184713125228882,0.6425559520721436,0.822119414806366
32,0.9564470648765564,0.0002500000118743628,0.12503491342067719,0.9564936757087708,0.8200637102127075,0.6367908120155334,0.8231862783432007
33,0.9626912474632263,0.0002500000118743628,0.10870939493179321,0.9626906514167786,0.824840784072876,0.6568246483802795,0.8274106979370117
34,0.9658132791519165,0.0002500000118743628,0.10625996440649033,0.9658084511756897,0.824840784072876,0.6601007580757141,0.8284929990768433
35,0.9658132791519165,0.0002500000118743628,0.1036500632762909,0.965783417224884,0.8296178579330444,0.6555094122886658,0.8323332667350769
36,0.967998743057251,0.0002500000118743628,0.09760572761297226,0.968004047870636,0.8264331221580505,0.6539459228515625,0.8297831416130066
37,0.9736185073852539,0.0001250000059371814,0.08252092450857162,0.9736016392707825,0.824840784072876,0.6215337514877319,0.8273457288742065
38,0.9768966436386108,0.0001250000059371814,0.0743384063243866,0.9769124984741211,0.8359872698783875,0.6592504382133484,0.8379449248313904
39,0.9753355979919434,0.0001250000059371814,0.07573365420103073,0.9753732681274414,0.8328025341033936,0.6756184101104736,0.8365219831466675
40,0.9765844345092773,0.0001250000059371814,0.07343866676092148,0.9766455292701721,0.8328025341033936,0.6371420621871948,0.8356195092201233
41,0.9773649573326111,0.0001250000059371814,0.07250870764255524,0.9773508310317993,0.824840784072876,0.6614298224449158,0.8276440501213074
42,0.9793943166732788,0.0001250000059371814,0.06722953915596008,0.9793787002563477,0.8232483863830566,0.6493807435035706,0.8258875608444214
43,0.9784576892852783,0.0001250000059371814,0.06817732006311417,0.978476345539093,0.8343949317932129,0.6611464023590088,0.8365445137023926
44,0.9784576892852783,6.25000029685907e-05,0.06461385637521744,0.9784823656082153,0.8343949317932129,0.6478744149208069,0.8367334604263306
45,0.9828286170959473,6.25000029685907e-05,0.06250204145908356,0.9828123450279236,0.8328025341033936,0.6551508903503418,0.8349770307540894
46,0.9820480942726135,6.25000029685907e-05,0.05951092019677162,0.9820330739021301,0.8296178579330444,0.6687766313552856,0.8321037292480469
